FFP_TIER,FLIGHT_COUNT,LAST_TO_END,EXCHANGE_COUNT,SEG_KM_SUM,Points_Sum,age,ffp_year
4,3,277,0,3621,1417,30.0,2013
4,2,63,0,2392,890,28.0,2012
4,3,281,0,1947,1098,42.0,2009
4,3,115,0,1947,1464,35.0,2008
4,2,350,0,1842,1139,36.0,2012
4,2,44,0,2266,868,33.0,2010
5,2,504,0,1609,1556,49.0,2012
4,3,257,0,2326,1141,34.0,2013
4,2,565,0,2094,1374,36.0,2008
4,2,537,0,2094,1374,37.0,2010
4,2,499,0,1518,1926,59.0,2012
4,2,564,0,1518,1926,40.0,2009
4,3,159,0,3509,1238,46.0,2010
4,2,22,0,1732,1571,50.0,2010
4,3,277,0,2442,1610,30.0,2012
4,2,86,0,2406,823,33.0,2013
4,2,142,0,3144,929,27.0,2009
4,2,517,0,2458,876,41.0,2010
4,3,569,0,4648,851,26.0,2012
4,2,69,0,1890,1155,37.0,2012
4,2,101,0,2915,1475,48.0,2008
4,2,78,0,4154,786,30.0,2010
4,2,35,0,2497,31628,50.0,2012
4,3,587,0,1516,1500,50.0,2007
4,2,20,0,1630,1366,31.0,2013
4,2,560,0,3368,1253,60.0,2008
4,2,506,0,2478,1141,52.0,2008
4,2,180,0,2780,988,28.0,2010
4,2,569,0,2020,1447,43.0,2008
4,2,154,0,2020,1447,45.0,2013
4,2,665,0,2020,1447,53.0,2011
4,2,640,0,2020,1447,51.0,2012
4,2,439,0,2020,1447,32.0,2011
4,3,574,0,3046,1081,32.0,2012
4,2,152,1,3934,31908,31.0,2013
4,3,62,0,2184,1214,30.0,2012
4,3,317,0,5405,244,34.0,2012
4,2,343,0,3783,1307,33.0,2011
4,6,94,0,2622,2828,40.0,2012
4,3,196,0,4126,0,38.0,2012
4,2,721,0,2066,1418,29.0,2011
4,2,271,0,2025,1563,35.0,2012
4,2,365,0,2571,1378,28.0,2013
4,2,512,0,2750,1032,35.0,2012
4,3,500,0,4203,672,34.0,2008
4,2,715,0,2750,1032,58.0,2011
4,2,124,0,1298,1525,0.0,2008
5,2,109,0,1298,1525,55.0,2007
4,2,261,0,2750,1211,51.0,2008
4,2,682,0,2748,968,37.0,2008
4,2,433,0,2748,968,51.0,2011
4,2,695,0,2748,2374,36.0,2010
4,2,693,0,1889,1846,65.0,2010
4,2,629,0,1773,1352,36.0,2011
4,4,295,0,3166,1260,32.0,2012
4,2,709,0,2158,1569,33.0,2011
4,2,620,0,2158,896,31.0,2011
4,2,629,0,2158,896,49.0,2007
4,2,561,0,1888,1923,35.0,2012
4,2,314,0,1926,1219,66.0,2011
4,2,311,0,3776,1389,58.0,2013
4,3,152,0,2963,6183,54.0,2010
4,2,646,0,3775,1316,28.0,2010
6,2,462,0,1613,1366,58.0,2012
4,2,183,0,1812,1542,40.0,2011
4,2,100,0,1960,1790,58.0,2009
4,3,124,0,2283,1516,46.0,2008
4,2,72,0,1714,1294,38.0,2010
4,2,537,0,2623,1029,49.0,2012
4,2,31,0,4570,0,59.0,2009
4,2,637,0,1160,1300,55.0,2012
4,2,372,0,1774,1141,34.0,2011
4,3,400,0,2995,1164,39.0,2012
4,2,392,0,2622,840,50.0,2011
4,2,271,0,1582,1738,28.0,2013
4,2,662,0,2078,1415,42.0,2008
4,2,226,0,2092,1377,53.0,2012
4,2,11,0,2092,1377,58.0,2012
4,3,581,0,4503,949,41.0,2009
4,2,172,0,1577,1461,40.0,2007
4,2,203,0,3451,786,28.0,2012
4,3,644,0,1737,1301,34.0,2011
4,2,196,0,2877,1016,31.0,2012
4,2,167,0,3453,1270,32.0,2012
4,4,391,0,4842,435,38.0,2006
4,4,203,0,2732,1082,50.0,2005
4,2,373,0,3163,1208,27.0,2013
4,2,397,0,2616,958,35.0,2007
4,2,400,0,2616,2241,38.0,2013
4,2,406,0,2616,958,47.0,2013
4,3,54,0,2400,1221,49.0,2005
4,2,598,0,1880,1267,34.0,2010
4,2,698,0,1880,1267,24.0,2012
4,2,350,0,2883,1006,39.0,2013
4,3,325,0,4066,494,30.0,2012
4,2,479,0,1807,1254,42.0,2012
4,2,496,0,2950,1115,31.0,2011
4,2,401,0,1502,1324,40.0,2012
4,2,304,0,2644,1301,32.0,2013
4,2,661,0,2860,1036,48.0,2012
4,2,442,0,1820,1540,41.0,2010
4,2,312,0,2350,1282,33.0,2013
4,2,170,0,2410,14413,39.0,2008
4,3,397,0,2781,1315,24.0,2012
4,2,644,0,2220,1196,63.0,2011
4,3,198,0,1764,1791,48.0,2007
4,3,363,0,3771,901,59.0,2012
4,2,280,0,2340,963,55.0,2006
4,2,709,0,2728,1034,28.0,2010
4,2,404,0,1622,1748,45.0,2012
4,4,467,0,2673,1270,38.0,2008
4,2,460,0,2861,1198,45.0,2011
4,3,454,0,2442,1610,66.0,2012
4,2,93,0,2222,1677,36.0,2013
4,5,49,0,2065,1600,18.0,2013
4,4,174,0,3522,820,32.0,2013
4,3,129,0,1947,1464,40.0,2012
4,3,110,0,2661,5826,41.0,2012
4,2,392,0,2857,1492,53.0,2012
4,2,369,0,1956,1324,36.0,2012
4,3,200,0,2395,869,46.0,2011
4,2,284,0,1886,1303,52.0,2006
4,2,41,0,2748,484,33.0,2005
4,3,69,0,3041,1055,54.0,2007
4,2,20,0,2395,1336,36.0,2007
4,2,706,0,2994,1004,36.0,2008
4,3,261,0,2562,1617,31.0,2013
4,3,170,0,1701,1545,52.0,2013
4,2,223,1,1630,1366,41.0,2006
4,4,143,0,3647,2316,30.0,2011
4,2,325,0,3100,1850,42.0,2010
4,2,88,0,1810,1080,33.0,2007
4,2,479,0,3228,1194,38.0,2011
4,2,70,0,2823,3309,49.0,2010
4,3,161,0,1953,1887,38.0,2011
4,2,383,0,2312,1332,56.0,2013
4,4,242,0,2192,3000,25.0,2012
4,2,545,0,1870,1726,46.0,2012
4,3,1,0,3833,763,44.0,2006
4,2,21,0,5342,0,33.0,2008
4,2,515,0,2465,907,53.0,2012
4,2,247,0,3934,0,34.0,2013
4,2,288,0,3934,4005,39.0,2012
4,2,358,0,2332,5961,35.0,2011
4,2,35,0,3114,1113,29.0,2013
4,2,72,0,2188,1469,47.0,2013
4,2,143,0,2930,1088,36.0,2008
4,2,154,0,2610,1198,55.0,2012
4,2,454,0,1494,1382,46.0,2007
4,2,402,0,1494,1382,62.0,2013
4,2,539,0,1494,1382,43.0,2009
4,2,583,0,1494,7399,28.0,2012
4,2,95,0,1890,1100,45.0,2011
4,2,709,0,1494,1382,31.0,2010
4,2,191,0,3292,500,44.0,2008
4,2,66,0,2647,913,30.0,2012
4,2,217,0,1549,1433,31.0,2012
4,2,256,0,2390,856,34.0,2006
4,2,720,0,2390,856,57.0,2012
4,2,380,0,3734,1272,31.0,2013
4,2,641,0,3734,1272,48.0,2010
4,2,401,0,3734,1867,39.0,2010
4,2,20,0,2207,1117,33.0,2010
4,2,88,0,1539,1472,49.0,2012
4,2,212,0,1769,1697,32.0,2012
4,2,686,0,1771,1710,69.0,2008
4,2,343,0,1866,1656,35.0,2006
4,3,488,0,1947,1464,42.0,2010
4,3,261,0,2061,1023,34.0,2010
4,2,131,0,2413,845,42.0,2011
4,2,194,0,2420,1468,33.0,2008
4,2,248,0,1622,1748,46.0,2007
4,3,191,0,1710,1706,58.0,2007
4,2,383,0,1492,1698,37.0,2011
4,4,308,0,4450,646,44.0,2008
4,2,107,0,2572,1929,30.0,2012
4,2,93,0,2572,1868,35.0,2007
4,2,243,0,3260,1034,38.0,2008
4,2,706,0,5966,0,49.0,2007
4,3,47,0,3045,4227,43.0,2012
4,2,189,0,2616,1198,41.0,2009
4,2,119,0,3584,610,46.0,2006
4,2,633,0,2710,954,19.0,2012
4,2,712,0,2710,954,31.0,2012
4,2,625,0,2710,954,40.0,2012
4,2,713,0,2710,954,33.0,2012
4,2,634,0,2710,954,31.0,2012
4,2,71,0,2085,1212,40.0,2011
4,2,229,0,2310,1478,30.0,2009
4,2,105,0,4382,0,24.0,2011
4,2,141,0,2337,1289,47.0,2009
4,2,30,0,1712,1587,55.0,2008
4,2,256,0,2363,1862,35.0,2012
4,2,29,2,2871,14401,44.0,2008
4,2,629,0,1489,1348,42.0,2012
4,2,423,0,1985,977,84.0,2013
4,3,215,0,3804,1884,58.0,2011
4,2,702,0,3308,1234,29.0,2012
4,3,514,0,2169,1142,33.0,2012
4,2,32,0,1814,1557,60.0,2006
4,2,32,0,2707,1494,31.0,2008
4,3,322,0,2090,1099,31.0,2009
4,2,284,0,1567,1986,32.0,2012
4,2,29,0,2755,996,52.0,2011
4,2,197,0,2780,988,43.0,2010
4,3,209,0,2215,1050,50.0,2011
4,3,307,0,2888,827,41.0,2011
4,3,721,0,2744,1399,45.0,2012
4,2,423,0,2423,1292,62.0,2008
4,2,162,0,3177,801,56.0,2009
4,2,690,0,1858,1092,51.0,2012
4,2,500,0,1858,1092,28.0,2012
4,2,294,0,1724,1365,43.0,2011
4,2,423,0,1858,1092,64.0,2013
4,2,621,0,1858,1092,45.0,2012
4,2,620,0,1858,1092,17.0,2012
4,2,515,0,1858,1092,54.0,2008
4,2,673,0,1858,1092,45.0,2010
4,2,590,0,1858,1092,40.0,2012
4,2,563,0,1858,1092,66.0,2012
4,2,503,0,2685,1049,46.0,2011
4,6,443,0,2700,1300,40.0,2012
4,2,591,0,1625,1509,33.0,2012
4,2,91,0,2523,1035,33.0,2009
4,2,195,0,2356,1523,46.0,2013
4,2,668,0,1746,1152,47.0,2012
4,2,638,0,2854,931,30.0,2012
4,3,584,0,2283,1352,47.0,2012
4,5,60,0,3604,1060,32.0,2010
4,2,116,0,1866,1159,36.0,2007
4,2,350,0,1890,1157,47.0,2011
4,2,427,0,1890,1157,40.0,2012
4,2,244,0,4044,763,38.0,2008
4,5,46,0,2976,1579,27.0,2009
4,2,43,0,1714,1294,50.0,2008
4,2,352,0,2632,2072,40.0,2013
4,2,138,0,1782,1697,34.0,2012
4,3,247,0,2616,1386,30.0,2013
4,2,401,0,1744,1078,44.0,2007
4,2,195,0,2121,1216,37.0,2012
4,4,546,0,1520,2000,46.0,2012
4,2,576,0,1482,1234,41.0,2012
4,2,393,0,1482,1234,39.0,2013
4,2,80,1,1868,1734,41.0,2008
4,2,524,0,2813,959,52.0,2007
4,2,647,0,1597,1379,56.0,2012
4,2,192,0,1630,1551,54.0,2006
4,2,41,0,2657,1409,45.0,2008
4,2,401,0,1910,1101,40.0,2012
4,2,349,0,2410,830,47.0,2007
4,2,580,0,3605,1261,40.0,2010
4,3,119,0,1701,1545,40.0,2008
4,3,555,0,1740,1200,61.0,2012
4,2,668,0,2572,868,27.0,2011
4,2,539,0,2572,1371,32.0,2010
4,2,559,0,2572,868,61.0,2012
4,2,501,0,2572,868,41.0,2006
4,3,101,0,3906,445,47.0,2007
4,3,71,0,3962,461,57.0,2011
4,2,273,0,2158,896,42.0,2010
4,2,550,0,1598,1404,37.0,2011
4,2,197,0,1630,6604,41.0,2009
4,2,488,0,2733,1065,45.0,2007
4,2,358,0,2190,874,27.0,2013
4,2,366,0,4222,759,17.0,2012
4,2,598,0,3694,1344,45.0,2007
4,2,317,0,3156,763,61.0,2005
4,3,115,0,3639,4021,36.0,2011
4,2,93,0,3521,636,34.0,2007
4,2,281,0,2258,1178,37.0,2010
4,2,714,0,1477,1512,53.0,2006
4,2,44,0,3542,786,30.0,2012
4,4,64,0,2316,1200,40.0,2011
4,3,3,0,2395,1392,31.0,2011
4,3,45,0,2283,946,37.0,2011
4,2,137,0,1622,1748,36.0,2008
4,3,14,0,3263,457,36.0,2013
4,2,531,0,1894,1357,39.0,2007
4,2,528,0,1958,999,54.0,2012
4,2,641,0,3106,1052,35.0,2011
4,2,361,0,3934,763,64.0,2007
4,2,380,0,3934,4188,27.0,2012
4,2,325,0,2682,886,0.0,2010
4,2,634,0,2682,886,38.0,2010
4,2,17,0,2892,533,50.0,2008
4,2,642,0,1813,1493,37.0,2011
4,2,122,0,1723,1113,54.0,2010
4,2,12,0,2060,11483,44.0,2011
4,2,124,0,1845,1698,45.0,2006
4,2,501,0,3276,1216,59.0,2012
4,2,7,0,1866,1159,34.0,2010
4,2,235,0,2788,1447,43.0,2007
4,3,423,0,3235,1066,24.0,2012
4,2,178,0,1744,1540,49.0,2008
4,2,349,0,2605,1582,40.0,2013
4,4,228,0,2160,1400,32.0,2011
4,2,572,0,1827,1045,32.0,2011
4,2,608,0,2004,1437,32.0,2008
4,3,430,0,2220,870,50.0,2005
4,2,5,0,1820,1782,50.0,2008
4,2,480,0,2907,1058,29.0,2011
4,2,471,0,2511,1311,29.0,2011
4,2,30,0,2752,968,32.0,2013
4,3,16,0,3232,640,40.0,2012
4,3,157,0,3272,2255,27.0,2011
4,2,550,0,2453,932,63.0,2011
4,2,316,0,2682,963,37.0,2011
4,2,297,0,2030,1400,44.0,2011
4,2,707,0,2030,1400,47.0,2006
4,3,233,0,2051,908,37.0,2012
4,3,33,0,2792,1113,68.0,2012
4,2,147,0,2750,516,37.0,2012
4,2,126,0,2750,968,32.0,2010
4,2,152,0,1623,1598,35.0,2010
4,2,443,0,2163,795,44.0,2012
4,2,22,0,2748,18622,32.0,2010
4,3,418,0,1470,1533,38.0,2011
5,2,647,0,980,1532,60.0,2009
4,4,362,0,2601,917,30.0,2012
4,2,169,0,2935,1301,30.0,2013
4,2,4,0,3524,942,26.0,2011
4,3,614,2,1689,59846,35.0,2009
4,2,399,0,3671,1359,29.0,2011
4,2,397,0,3393,1185,26.0,2013
4,2,107,0,2994,1004,29.0,2013
4,2,690,0,3667,1314,61.0,2008
4,2,456,0,3667,2628,43.0,2013
4,3,14,0,3298,500,45.0,2011
4,2,280,0,1298,1525,34.0,2013
6,2,185,0,1298,1525,57.0,2011
4,3,196,0,4011,206,39.0,2012
4,3,144,0,2904,1408,50.0,2010
4,2,339,0,2387,927,29.0,2012
4,2,290,0,2222,958,30.0,2013
4,2,310,0,2094,1374,56.0,2007
4,2,557,0,1944,1401,34.0,2009
4,2,242,0,2616,958,40.0,2008
4,2,166,0,1526,1382,40.0,2009
4,6,43,0,3474,700,27.0,2013
4,2,27,0,2006,1087,32.0,2012
4,2,707,0,2020,1447,52.0,2012
4,3,326,0,3471,1224,32.0,2010
4,2,614,0,2020,1447,44.0,2012
4,2,336,0,2092,10262,43.0,2007
4,3,397,0,3138,1179,26.0,2012
4,2,27,0,2422,984,45.0,2005
4,2,617,0,2928,2123,33.0,2012
4,2,673,0,1774,1141,41.0,2012
4,2,56,0,2017,1283,33.0,2010
4,3,3,0,2422,842,59.0,2010
4,5,395,0,1900,3418,29.0,2011
4,4,686,0,1520,2000,60.0,2005
4,3,185,0,2361,1208,60.0,2010
4,3,413,0,4045,427,37.0,2011
4,2,21,0,2331,856,56.0,2012
4,2,497,0,2925,1126,40.0,2007
4,2,279,0,2378,996,36.0,2009
4,2,542,0,2254,1757,46.0,2012
4,2,10,0,2069,1198,36.0,2010
4,3,599,0,1462,1500,38.0,2009
4,2,570,0,2542,858,41.0,2008
4,2,69,0,2030,1400,42.0,2006
4,2,273,0,2266,1521,56.0,2010
4,4,254,0,3143,741,36.0,2012
4,2,314,0,2817,928,33.0,2011
4,3,202,0,1938,1766,44.0,2011
4,2,256,0,1522,1352,32.0,2011
4,4,292,0,3022,1303,31.0,2010
4,2,192,0,2253,3279,37.0,2011
4,2,350,0,1659,1644,44.0,2010
4,3,568,0,1947,732,47.0,2011
4,3,269,0,3885,905,27.0,2012
4,3,114,0,4380,847,29.0,2013
4,2,389,0,2756,1011,58.0,2012
4,2,337,0,1622,1856,28.0,2013
4,3,496,0,2478,1016,54.0,2011
4,2,722,0,1622,1748,32.0,2012
4,2,228,0,1927,1114,47.0,2007
4,2,707,0,2085,692,40.0,2009
4,2,434,0,2085,692,40.0,2013
4,2,573,0,2085,692,44.0,2012
4,2,593,0,2085,15960,47.0,2011
4,2,323,0,3434,3182,27.0,2013
4,2,254,0,2857,413,45.0,2013
4,2,549,0,2425,882,40.0,2012
4,2,59,0,1935,1062,38.0,2011
4,2,59,0,1935,1062,38.0,2011
4,2,88,0,1782,1697,34.0,2008
4,3,13,1,2619,6437,38.0,2007
4,3,192,0,2063,1364,38.0,2013
4,2,425,0,2085,1212,40.0,2009
4,2,651,0,2085,1212,61.0,2010
4,2,694,0,2085,1212,48.0,2007
4,2,665,0,2085,1212,46.0,2010
4,2,94,0,2749,1080,32.0,2011
4,3,630,0,2427,1520,36.0,2012
4,3,271,0,1701,1545,38.0,2005
4,2,402,0,1714,905,34.0,2011
4,2,629,0,1714,905,53.0,2012
4,3,634,0,2241,4372,30.0,2009
4,3,275,0,1795,1326,39.0,2010
4,3,305,0,3004,1239,52.0,2010
4,2,673,0,1456,3442,38.0,2011
4,2,658,0,1820,1540,31.0,2012
4,2,658,0,1820,1540,29.0,2012
4,2,692,0,1456,8047,33.0,2011
4,2,456,0,1456,1518,68.0,2012
4,2,468,0,1456,7972,35.0,2011
4,5,44,0,2900,1000,47.0,2011
4,2,65,0,3044,617,31.0,2011
4,2,104,0,3934,0,40.0,2006
4,2,150,0,3934,0,42.0,2007
4,4,313,0,2708,1199,26.0,2012
4,3,275,0,3877,610,29.0,2008
4,2,537,0,1599,1287,32.0,2012
4,2,693,0,1940,2912,30.0,2012
4,2,112,0,2020,1447,62.0,2010
4,2,400,0,2085,4854,33.0,2012
4,2,152,0,2020,1447,47.0,2008
4,2,9,0,2020,1447,45.0,2008
4,3,131,0,2367,2038,46.0,2009
4,2,308,0,4154,0,55.0,2005
4,2,345,0,4154,0,30.0,2013
4,2,315,0,4154,0,44.0,2008
4,2,511,0,3634,1357,30.0,2012
4,2,480,0,2332,1174,0.0,2006
4,2,511,0,3634,1357,29.0,2012
4,3,91,0,2283,1216,31.0,2009
4,3,159,0,1737,1200,43.0,2008
4,3,164,0,1877,8175,51.0,2010
4,3,324,0,1641,1515,42.0,2012
4,2,144,0,4273,0,50.0,2005
4,2,584,0,1701,969,25.0,2012
4,3,7,0,2677,982,46.0,2009
4,2,153,0,1522,1933,58.0,2012
4,3,303,0,2387,1185,27.0,2013
4,2,9,0,2616,1770,41.0,2011
4,2,217,0,2616,1198,46.0,2012
4,2,152,0,2616,1198,27.0,2009
4,2,102,0,2616,1198,45.0,2005
4,2,18,0,2616,1198,32.0,2011
4,2,212,0,1718,1526,37.0,2011
4,2,100,0,3484,477,47.0,2008
4,2,73,0,3820,188,27.0,2012
4,6,68,0,2181,1251,58.0,2010
4,2,95,0,1896,1382,38.0,2011
4,2,129,0,3862,674,65.0,2006
4,4,3,1,3212,29899,28.0,2011
4,2,341,0,3058,689,61.0,2013
4,3,97,0,3256,823,28.0,2012
4,2,545,0,1526,3423,48.0,2008
4,2,376,0,3052,461,30.0,2012
4,2,638,0,3052,461,35.0,2011
4,2,413,0,1526,1382,41.0,2009
4,4,333,0,2416,1572,28.0,2008
4,2,710,0,1208,1405,35.0,2012
4,2,719,0,1910,1333,0.0,2007
4,2,67,0,2088,1441,53.0,2009
4,2,265,0,2527,6166,35.0,2012
4,2,259,0,2033,1310,50.0,2012
4,3,596,0,1739,1500,30.0,2012
4,2,56,0,2025,1363,30.0,2011
4,2,547,0,1219,1471,32.0,2012
4,2,10,0,1489,1358,40.0,2011
4,2,38,0,2758,499,23.0,2013
4,2,440,0,2234,1178,47.0,2012
4,2,598,0,2068,1212,35.0,2012
4,2,124,0,2117,911,60.0,2013
4,2,124,0,2117,911,65.0,2013
4,2,86,0,2995,610,45.0,2010
4,2,102,0,2995,610,56.0,2012
4,3,265,0,2606,795,30.0,2013
4,6,22,0,2874,5174,30.0,2012
4,4,529,0,3616,1324,41.0,2012
4,2,33,0,2309,932,51.0,2008
4,3,524,0,1723,1336,47.0,2006
4,2,182,0,1522,2013,57.0,2012
4,3,452,0,2283,810,64.0,2010
4,2,533,0,1522,1352,21.0,2012
4,2,491,0,1522,1352,35.0,2007
4,2,702,0,1522,1352,35.0,2007
4,3,267,0,3237,896,47.0,2012
4,2,477,0,1845,3059,31.0,2012
4,2,164,0,2085,1212,42.0,2012
4,2,88,0,2085,1212,28.0,2012
4,2,493,0,1752,1656,54.0,2012
4,3,609,0,1971,1031,49.0,2011
4,2,144,0,2004,1087,45.0,2009
4,3,49,0,1898,1310,28.0,2013
4,4,6,0,3275,823,30.0,2011
4,2,37,0,2157,718,53.0,2007
4,2,168,0,2752,484,37.0,2009
4,2,48,0,1589,1534,30.0,2011
4,2,6,0,2864,969,39.0,2011
4,3,156,0,2120,1215,37.0,2008
4,3,655,0,2053,2895,37.0,2009
4,4,599,0,1520,2000,54.0,2010
4,2,66,0,2352,1522,48.0,2011
4,2,377,0,2750,1032,40.0,2006
4,3,173,0,5565,0,29.0,2013
4,2,361,0,1559,1363,28.0,2013
4,2,413,0,1559,1363,65.0,2009
4,3,371,0,4124,968,47.0,2009
4,2,310,0,2660,1039,42.0,2012
4,3,3,0,2924,776,36.0,2008
4,2,487,0,1970,7943,47.0,2012
4,2,600,0,2748,1211,50.0,2006
4,2,473,0,2748,968,39.0,2010
4,2,672,0,2748,1211,42.0,2009
4,2,249,0,1582,1438,35.0,2009
4,2,351,0,2337,848,53.0,2007
4,3,646,0,2612,1396,37.0,2007
4,2,646,0,2622,840,46.0,2012
4,2,382,0,1518,1926,48.0,2009
4,2,404,0,1442,7414,27.0,2009
4,2,29,0,2195,1524,31.0,2011
4,3,197,0,1887,1387,41.0,2009
4,2,531,0,2288,865,46.0,2009
4,3,125,0,3947,484,62.0,2007
4,2,470,0,1779,1112,66.0,2012
4,2,501,0,1746,1152,35.0,2008
4,2,346,0,3834,763,31.0,2013
4,3,16,0,1701,1545,57.0,2006
4,2,373,0,2880,1040,30.0,2012
4,2,568,0,2880,1076,47.0,2012
4,2,348,0,1440,1343,51.0,2013
4,2,664,0,1858,764,49.0,2012
4,2,188,0,1939,1358,37.0,2012
4,3,200,0,3841,477,27.0,2012
4,2,708,0,2943,629,30.0,2010
4,3,136,0,1642,1595,45.0,2012
4,2,596,0,2616,958,44.0,2012
4,2,316,0,2616,1198,32.0,2012
4,2,19,0,2616,958,36.0,2013
4,2,329,2,2616,55243,40.0,2012
4,2,388,0,2616,4228,36.0,2011
4,2,87,0,2616,1198,39.0,2004
4,2,491,0,5754,0,30.0,2012
4,2,271,0,2765,1056,48.0,2010
4,3,137,0,2089,868,39.0,2012
4,2,665,0,2841,786,34.0,2012
4,2,143,0,1481,2731,27.0,2012
4,2,137,0,3071,1044,38.0,2009
4,2,8,0,3151,384,57.0,2007
4,2,406,0,2394,1961,31.0,2011
4,2,670,0,1436,1363,33.0,2009
4,2,382,0,2320,1541,34.0,2009
4,3,434,0,1636,1506,34.0,2007
4,3,343,0,3517,812,31.0,2011
4,3,301,0,3044,1030,56.0,2005
4,3,4,0,4097,0,34.0,2010
4,3,46,0,3624,2379,36.0,2012
4,2,639,0,1740,1131,44.0,2008
4,2,434,0,1914,1237,39.0,2013
4,2,330,0,2486,1226,39.0,2010
4,2,118,0,4222,0,35.0,2011
4,2,95,0,4222,0,13.0,2009
4,2,134,0,4222,0,62.0,2011
4,2,184,0,2158,896,42.0,2007
4,2,452,0,2855,1038,35.0,2007
4,2,64,0,2234,1303,54.0,2005
4,3,32,0,2573,886,27.0,2011
4,3,68,0,3353,844,24.0,2011
4,3,210,0,3718,500,40.0,2012
4,2,84,0,3215,1185,42.0,2010
4,2,2,0,2180,8742,32.0,2012
4,3,241,0,2898,1050,35.0,2009
4,2,23,0,2390,4212,34.0,2013
4,2,715,0,2390,1680,35.0,2006
4,2,158,0,2425,830,34.0,2013
4,5,31,0,2239,1405,45.0,2008
4,2,518,0,3186,1184,73.0,2012
4,2,442,0,1532,1495,46.0,2009
4,3,516,0,2054,9620,33.0,2012
4,2,26,0,2430,929,29.0,2011
4,2,350,0,1720,1044,28.0,2011
4,2,19,0,2210,867,29.0,2011
4,3,550,0,1653,1200,55.0,2012
4,2,57,0,2470,1233,45.0,2008
4,2,376,0,3820,6809,30.0,2009
4,5,264,0,1865,1900,29.0,2011
4,3,606,0,1963,997,55.0,2006
4,3,89,0,5114,1339,28.0,2013
4,4,381,0,2664,1403,36.0,2007
4,2,1,0,1746,1152,32.0,2010
4,2,47,0,1559,1363,35.0,2013
4,2,79,0,1905,1279,51.0,2012
4,3,350,0,3120,634,37.0,2007
4,2,217,0,1968,1099,58.0,2010
4,2,158,0,2752,968,33.0,2009
4,3,157,0,4128,0,53.0,2009
4,2,136,0,2181,1302,37.0,2010
4,3,60,0,1737,1200,38.0,2012
4,2,63,0,1567,1339,33.0,2011
4,4,487,0,3287,1118,39.0,2009
4,2,531,0,2347,847,35.0,2007
4,2,126,0,2267,1224,39.0,2008
4,2,139,0,2750,484,42.0,2010
4,3,268,0,1892,1388,46.0,2011
4,2,272,0,2748,484,26.0,2012
4,2,66,0,3106,1214,38.0,2008
4,2,253,0,1807,18508,38.0,2012
4,2,236,0,2073,1170,60.0,2007
4,2,613,0,3087,8116,47.0,2007
4,2,560,0,2985,2581,30.0,2011
4,2,480,0,1298,1159,56.0,2012
4,2,27,0,2360,1084,52.0,2011
4,3,589,0,1947,1098,31.0,2011
4,3,84,0,3507,4754,29.0,2012
4,2,165,0,2552,1088,45.0,2013
4,2,296,0,4196,0,34.0,2006
4,3,420,0,1454,1700,51.0,2012
4,3,117,0,2470,971,40.0,2009
4,2,220,0,3752,2279,32.0,2012
4,3,301,0,2294,600,51.0,2013
4,5,346,0,1782,2384,56.0,2009
4,2,229,0,2055,1978,45.0,2012
4,3,99,0,2358,1000,43.0,2008
4,2,426,0,1755,1400,47.0,2007
4,2,229,0,3989,3863,59.0,2011
4,2,686,0,3562,1298,32.0,2012
4,2,147,0,1612,1287,57.0,2010
4,2,289,0,2020,1447,47.0,2013
4,2,139,0,2020,1447,50.0,2009
4,2,222,0,2906,1026,40.0,2011
4,2,184,0,1828,5789,48.0,2009
4,2,674,0,2034,1171,27.0,2012
4,2,712,0,1660,1398,30.0,2012
4,3,232,0,2729,938,40.0,2012
4,3,602,0,2458,1386,48.0,2012
4,2,237,0,2060,2300,30.0,2012
4,3,706,0,2875,1463,41.0,2007
4,9,75,0,1656,4539,56.0,2009
4,3,134,0,2468,1410,57.0,2009
4,2,145,0,2365,3223,35.0,2012
4,2,330,0,1613,1551,30.0,2011
4,3,686,0,2519,1362,41.0,2010
4,2,276,0,1770,1346,45.0,2006
4,5,23,0,1900,1900,48.0,2007
4,3,176,2,4087,27541,49.0,2006
4,2,61,0,2521,918,29.0,2012
4,2,30,0,1716,1562,47.0,2005
4,2,479,0,2721,889,28.0,2011
4,2,672,0,1549,1433,37.0,2012
4,3,281,0,2495,5595,38.0,2009
4,3,142,0,3122,857,51.0,2007
4,2,137,0,2868,924,36.0,2010
4,2,164,0,2114,1297,37.0,2007
4,3,77,0,1827,1479,44.0,2007
4,2,523,0,1774,1630,36.0,2010
4,2,603,0,1774,1141,19.0,2012
4,3,359,0,2661,978,53.0,2010
4,2,422,0,1774,1630,47.0,2004
4,2,251,0,1500,10103,44.0,2011
5,3,69,0,2096,3959,36.0,2011
4,2,413,0,1779,954,30.0,2012
4,2,68,0,1707,1322,31.0,2011
4,2,326,0,2084,1125,40.0,2007
4,2,545,0,1512,1328,48.0,2006
4,2,428,0,1512,1328,28.0,2013
4,2,225,0,2424,940,36.0,2012
4,2,683,0,1681,1075,36.0,2010
4,2,156,0,1866,1159,42.0,2013
4,2,209,0,1866,2659,58.0,2008
4,2,637,0,2714,1039,30.0,2012
4,3,44,0,1605,1500,34.0,2013
4,2,713,0,1134,1287,38.0,2009
4,2,2,0,2254,844,47.0,2006
4,10,7,0,1840,2300,59.0,2007
4,2,26,0,2714,1039,44.0,2012
4,3,332,0,4471,445,29.0,2012
4,2,13,0,4570,840,39.0,2010
